SessionID,AdClicks,InfoSectionCount,InfoSectionTime,HelpPageVisits,HelpPageTime,ItemBrowseCount,ItemBrowseTime,ExitRateFirstPage,SessionExitRatio,PageEngagementScore,HolidayProximityIndex,VisitMonth,UserPlatformID,WebClientCode,MarketZone,TrafficSourceCode,UserCategory,IsWeekendVisit,MonetaryConversion
vIGbajTW49WkPxfr,4.0,2.0,45.2,0.0,0.0,19.0,230.2,0.0,0.019047619,0.0,0.0,July,Android,Chrome,Europe,2.0,New,False,No
6ycupqUjVy6PmB4a,2.0,2.0,167.4,0.0,0.0,8.0,191.15,0.0,0.02,0.0,0.0,October,Windows,Safari,Middle East,2.0,New,False,No
X9F53DjRDXkcSVTc,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.1,0.0,0.0,August,Android,Chrome,North America,1.0,Returning,False,No
GZBZMqnZRykZUdkT,1.0,0.0,0.0,0.0,0.0,10.0,45.2,0.08,0.1,0.0,0.0,August,Windows,Safari,North America,3.0,Returning,False,No
BQa6DIrj2QzKlc4P,4.0,2.0,19.4,3.0,45.26666667,10.0,136.0666667,0.0,0.052857143,0.0,0.0,September,Android,Chrome,North America,,Returning,False,No
fKTFhzDqWLA38SmI,4.0,3.0,157.4,0.0,0.0,9.0,128.5,0.036363636,0.081818182,0.0,0.0,July,iOS,Chrome,North America,3.0,Returning,True,No
m0QnNjeyPBiOyO3O,2.0,0.0,0.0,0.0,0.0,15.0,2653.5,0.0,0.04,0.0,0.0,September,MacOS,Safari,Oceania,1.0,Returning,False,No
06LRYZ3G2mZZ0kzx,1.0,5.0,56.8,0.0,0.0,3.0,27.2,0.0,0.033333333,0.0,0.0,November,Android,Chrome,Middle East,2.0,New,False,No
G0g1ih7F8R6dSKZ0,3.0,4.0,459.5,4.0,199.1,94.0,6186.17226,0.022541254,0.03820917,3.085103642,0.0,July,iOS,Chrome,Central America,13.0,Returning,False,No
xai5d4mSPNrDsLoL,,0.0,0.0,0.0,0.0,3.0,58.4,0.0,0.066666667,0.0,0.0,July,Android,Edge,North America,2.0,Returning,False,No
N6qpLJ8NwZbQpB1A,,0.0,0.0,0.0,0.0,24.0,1163.266667,0.061111111,0.083333333,27.287869,0.0,October,Windows,Safari,,1.0,Returning,True,Yes
zv5ryJJv7GOGvxBg,2.0,2.0,42.2,0.0,0.0,17.0,440.2261905,0.026315789,0.023684211,0.0,0.0,July,iOS,Chrome,Asia-Pacific,1.0,Returning,False,No
Jf03unU9rZLmhYWx,3.0,0.0,0.0,0.0,0.0,37.0,1489.590909,0.009459459,0.03816999,0.0,0.0,September,iOS,Chrome,Europe,4.0,Returning,False,No
mN8TPMeh7zd3dI9n,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.022222222,0.0,0.0,August,iOS,Chrome,Middle East,2.0,Returning,True,Yes
22ztxeurD9dzD9dA,4.0,0.0,0.0,0.0,0.0,58.0,1590.42,0.010344828,0.021551724,1.023391581,0.0,July,iOS,Chrome,Central America,4.0,Returning,False,Yes
V7oGtaioqDWPUuOc,3.0,,,0.0,0.0,20.0,545.1,0.01,0.031666667,0.0,0.0,July,iOS,Chrome,Central America,4.0,Returning,False,No
aYC8brNHEwnbUgUs,0.0,0.0,0.0,0.0,0.0,13.0,517.4,0.0,0.034285714,4.856377111,0.0,November,Android,Chrome,North America,20.0,Returning,True,Yes
gk9ivSTFBauxdBWl,2.0,0.0,0.0,0.0,0.0,3.0,275.0,0.0,0.05,32.89701477,0.0,October,iOS,Chrome,,2.0,New,False,Yes
UoDTgYjK4iy8Kirz,2.0,3.0,69.6,,,9.0,199.1333333,,0.006060606,0.0,0.0,July,Windows,Safari,North America,2.0,New,False,No
YnnBV9vVuHYxl1sE,0.0,0.0,0.0,0.0,0.0,24.0,583.0,0.0,0.025,0.0,0.0,July,Android,Chrome,North America,,Returning,False,No
Y2VIHKkre3Ro5ll0,1.0,6.0,66.55,0.0,0.0,41.0,1556.523333,0.005681818,0.012878788,0.0,0.0,August,iOS,Chrome,North America,4.0,Returning,True,No
1CwuiBHdheZpPPHs,3.0,8.0,103.7333333,0.0,0.0,17.0,328.3,0.0,0.010526316,,0.0,June,iOS,Chrome,Central America,2.0,New,True,No
FtAXGt7D9z1nxa26,1.0,4.0,60.4,0.0,0.0,11.0,572.6,0.0,0.013333333,0.0,0.0,October,Android,Chrome,Oceania,4.0,Returning,True,No
BYXzZ4C9diATykh5,1.0,,,0.0,0.0,46.0,2031.506667,0.013043478,0.023913043,0.0,0.0,August,Android,Chrome,South America,1.0,Returning,False,No
3TsIxfLdAvHOKPIl,3.0,6.0,63.68333333,0.0,0.0,8.0,129.7611111,0.017857143,0.068923933,0.0,0.0,June,iOS,Chrome,Asia-Pacific,3.0,Returning,False,No
4MdJp5g9p9j8QmjG,4.0,5.0,148.5,0.0,0.0,25.0,307.7,0.007692308,0.034615385,0.0,,October,MacOS,Safari,,3.0,Returning,True,No
I9gaU0JC5ba9HTfe,2.0,4.0,96.6,0.0,0.0,15.0,276.7333333,0.010526316,0.021052632,69.46239458,0.0,October,Android,Chrome,North America,4.0,Returning,True,Yes
15xqVR1ABzNv5mnp,,0.0,0.0,0.0,0.0,13.0,187.0,0.0,0.0,0.0,0.0,September,Android,Firefox,South America,1.0,,False,No
a9AmlwNcMOg8dm6t,3.0,8.0,628.3666667,1.0,0.0,131.0,4044.465674,0.008889185,0.030612404,0.0,0.0,August,Windows,Safari,Asia-Pacific,2.0,Returning,False,No
GXS0hA7YhH4pp4hB,1.0,1.0,13.1,0.0,0.0,,,0.003477744,0.015856149,0.0,0.0,July,Android,Chrome,North America,1.0,Returning,True,No
oNO3imuWbIXeIUUC,0.0,4.0,25.0,0.0,0.0,,,0.013471503,0.029620035,0.0,0.0,July,Android,Chrome,North America,3.0,Returning,False,No
YnjigWga7eKyoTGz,2.0,3.0,58.4,0.0,0.0,11.0,267.3,0.0,,0.0,0.0,November,Android,Chrome,South America,2.0,New,True,No
Rw4Kc87MkbQaVf8g,3.0,0.0,0.0,0.0,0.0,57.0,820.3636364,0.035087719,0.061650605,0.0,0.0,June,iOS,Chrome,Asia-Pacific,13.0,Returning,False,No
adF0S9ONXOS7iqVD,0.0,3.0,118.0,0.0,0.0,32.0,791.8,0.021621622,0.046846847,1.297677921,0.0,September,Android,Chrome,North America,3.0,Returning,False,No
2uwcT2smV8o8nOD8,1.0,8.0,77.5,0.0,0.0,35.0,2518.266667,0.01025641,0.012576313,0.0,0.0,July,Android,Chrome,Europe,2.0,New,True,No
OWRYgsIbUZdrkOmo,3.0,4.0,61.63333333,0.0,0.0,33.0,1804.011111,0.0,0.005022447,41.64590199,0.0,November,Android,Chrome,Europe,2.0,Returning,False,Yes
8vuuH8n8JJJ4he5g,1.0,5.0,68.8,0.0,0.0,33.0,781.5166667,0.005555556,0.008333333,22.53693712,0.0,July,Android,Chrome,Middle East,2.0,New,True,No
Ro245ukR3MQwXuyn,4.0,3.0,11.6,0.0,0.0,25.0,510.38,0.007692308,0.023076923,0.0,0.0,October,Android,Chrome,,1.0,Returning,False,No
SyKsjNstGkR5dgFK,0.0,0.0,0.0,0.0,0.0,5.0,87.6,0.0,0.04,0.0,0.0,August,Android,Edge,,1.0,Returning,False,No
NtBtfQCNEXzcgy0U,1.0,2.0,34.18095238,0.0,0.0,70.0,2012.660952,0.0,0.001408451,0.0,0.0,November,Android,Edge,Asia-Pacific,5.0,New,True,No
dRsq1spWnKfFP3gk,1.0,3.0,36.3,0.0,0.0,13.0,309.55,0.0,0.029166667,0.0,0.0,June,Android,Chrome,Asia-Pacific,1.0,Returning,False,No
5McLpPDuUy75lqmm,3.0,3.0,498.6,1.0,152.2,25.0,1556.491429,0.036206897,0.067624521,5.689147469,0.0,July,Android,Firefox,South America,1.0,Returning,True,Yes
rXdU8611NOGr2Vxz,1.0,1.0,23.2,0.0,0.0,27.0,1061.55,0.003703704,0.018518519,43.29821166,0.0,August,Android,Chrome,Middle East,5.0,,False,Yes
npJtKgN6UDoC8gxP,4.0,4.0,194.4,0.0,0.0,12.0,182.5142857,0.0,0.001666667,0.0,0.0,October,Windows,Safari,Middle East,2.0,Returning,False,No
EG0Nnt2aSjEpR6nq,1.0,0.0,0.0,0.0,0.0,9.0,125.2666667,0.044444444,0.103703704,0.0,0.0,October,Android,Chrome,Asia-Pacific,4.0,Returning,True,No
q19BvhL7PtBLAKcj,0.0,3.0,28.65,0.0,0.0,9.0,75.05,0.066666667,0.111111111,0.0,0.0,September,iOS,,South America,3.0,Returning,False,No
FdpwRLCNzWxYMMwH,2.0,2.0,66.5,0.0,0.0,5.0,118.5,0.0,0.042857143,0.0,0.0,June,Android,Chrome,Oceania,2.0,Returning,False,No
x03ttFDWj3yEvtJ2,1.0,2.0,194.9,0.0,0.0,14.0,227.3333333,0.0,0.009183673,0.0,0.0,November,Windows,Safari,South America,3.0,Returning,False,Yes
AOZOwdN1sIHwgdyi,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.0,0.0,July,iOS,Chrome,Europe,13.0,Returning,True,No
JS8xa9juFHxedeil,0.0,5.0,44.66666667,1.0,144.0,101.0,1808.162266,0.045307443,0.06290128,2.153839297,0.0,July,iOS,Chrome,North America,3.0,Returning,False,No
mA8UspY9ngspnRnu,4.0,2.0,83.6,1.0,0.0,18.0,1219.7,0.0,0.00952381,16.36245374,0.0,August,Android,Chrome,North America,4.0,New,False,Yes
kFP2b10axkrycgNd,4.0,0.0,0.0,0.0,0.0,32.0,893.45,0.0,0.011458333,0.0,,October,MacOS,Safari,North America,5.0,Returning,False,No
yDJ2TOgX81S6ewD6,2.0,0.0,0.0,0.0,0.0,6.0,268.4,0.0,0.04,0.0,0.0,July,Android,Edge,Other,6.0,Returning,False,No
863BFc7uNSYOseqi,4.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,August,Android,Samsung Internet,North America,3.0,Returning,False,No
sRVNN5CIvhEnnmwP,0.0,0.0,0.0,0.0,0.0,45.0,2347.333333,0.004545455,0.015909091,0.0,0.0,November,Android,Edge,North America,1.0,Returning,False,No
c4YnlTyvVEdcXZSA,3.0,0.0,0.0,0.0,0.0,41.0,817.7958109,0.034492302,0.05715957,0.0,0.0,June,iOS,Chrome,North America,13.0,,False,No
FWmhIbbBM7pOkdzo,0.0,7.0,79.2,0.0,0.0,30.0,1011.916667,0.0,0.018285714,12.9058765,0.0,September,Android,Chrome,South America,4.0,,False,No
O2whvHbWyTh7Ou8M,2.0,0.0,0.0,1.0,0.0,7.0,1646.2,0.025,0.075,0.0,0.0,June,Android,Chrome,North America,2.0,Returning,False,No
oQUNDMsLwQ5i1Ucu,0.0,5.0,35.7,5.0,95.65,95.0,2383.139223,0.019666667,0.036723457,0.0,0.0,August,iOS,Chrome,North America,3.0,Returning,False,No
et8L3BfrrqVF3gu7,3.0,3.0,59.79,0.0,0.0,39.0,752.56,0.0,0.000696864,0.0,0.0,November,Android,Edge,North America,,New,False,No
lnI6sC8v8tjVTKbW,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,,0.0,0.0,July,Windows,Safari,North America,1.0,Returning,False,No
RdJvMofpbGFyWfWY,3.0,1.0,15.2,0.0,0.0,6.0,199.6,0.0,0.014285714,0.0,0.0,October,Windows,UC Browser,Europe,6.0,New,False,No
o5HHjNXxHoz9rrGi,2.0,0.0,0.0,0.0,0.0,23.0,386.18,0.004347826,0.016521739,0.0,0.0,July,Windows,Safari,North America,4.0,Returning,False,No
FGMi3cSAiozyiakm,3.0,0.0,0.0,0.0,0.0,31.0,464.9333333,0.006451613,0.033870968,0.0,0.0,June,,Chrome,Asia-Pacific,3.0,Returning,False,No
BfJBK32vdpIyzlJd,2.0,4.0,96.4,0.0,0.0,10.0,217.6,0.0,0.0,0.0,0.0,November,iOS,Chrome,Europe,2.0,,True,No
tyaSzJurK5xvUlpG,4.0,5.0,77.0,0.0,0.0,94.0,3210.848218,0.00212766,0.020921986,0.0,0.0,October,Android,Chrome,Asia-Pacific,2.0,Returning,True,No
za6DFZUzWHZlLOLE,,0.0,0.0,2.0,38.2,39.0,873.0,0.01,0.02,0.0,0.0,September,Windows,Safari,North America,4.0,Returning,False,No
UGP1wLYsYsepzyLS,,1.0,0.0,0.0,0.0,12.0,277.45,0.06,0.09,0.0,0.0,June,iOS,Chrome,Asia-Pacific,13.0,Returning,False,No
7jWc9weq9xPN3xo0,0.0,0.0,0.0,0.0,0.0,28.0,512.7166667,0.007142857,0.013571429,1.401949127,0.0,July,Android,Chrome,Oceania,1.0,Returning,True,Yes
bfrFEZ9d0LW2GMGO,0.0,2.0,8.0,2.0,90.2,13.0,1286.050476,0.0125,0.019886364,0.0,0.0,August,Android,,Asia-Pacific,2.0,Returning,False,No
6AQV3GqfUtzVLdhn,4.0,0.0,0.0,4.0,225.7666667,222.0,9630.209524,0.053355457,0.066158871,0.0,0.0,June,Linux,Brave,Other,5.0,Other,False,No
9oAojC5UQiKQ9ZIw,1.0,0.0,0.0,0.0,0.0,9.0,140.2,0.0,0.044444444,0.0,,September,Android,Chrome,Other,2.0,New,True,No
ZOxfhEd8XrWaemr0,2.0,1.0,11.0,0.0,0.0,6.0,43.7,0.0,0.057142857,0.0,0.0,October,Android,Chrome,North America,2.0,Returning,False,No
PLJoYr3sxwuO2Mv5,1.0,1.0,66.4,0.0,0.0,39.0,606.3666667,0.015789474,0.026754386,0.0,0.0,July,Android,Chrome,North America,4.0,Returning,False,No
GQFySJ9nRzwKjdT1,0.0,4.0,28.73333333,0.0,0.0,12.0,243.75,0.0,0.038571429,8.150811238,0.0,June,iOS,Chrome,South America,2.0,Returning,True,Yes
RkNiueJF797ENKaG,2.0,6.0,661.7666667,6.0,204.0,8.0,254.25,0.025,0.042222222,0.0,0.0,August,,Chrome,South America,2.0,Returning,True,No
w59QtCktOCct9OgU,,1.0,53.4,0.0,0.0,18.0,539.5,0.011111111,0.018888889,0.0,0.0,October,Android,Chrome,Asia-Pacific,1.0,Returning,False,No
qRqn8PXgeh3rxd3s,4.0,2.0,23.8,0.0,0.0,6.0,135.2,0.0,0.025,0.0,0.0,September,Android,Firefox,Asia-Pacific,1.0,New,False,No
KRrgBgnCAltYGG5F,0.0,2.0,13.0,0.0,0.0,16.0,346.3866667,0.0,0.029411765,0.0,0.0,July,iOS,Chrome,Asia-Pacific,4.0,Returning,False,No
VvrZnNCbxoOuhasA,1.0,1.0,23.96,0.0,0.0,94.0,2103.938772,0.013731061,0.038809156,1.47623044,0.0,July,Android,Chrome,North America,1.0,Returning,False,No
YOqBQIdNvaVPwgaQ,2.0,9.0,64.5,3.0,99.6,33.0,768.4133333,0.004878049,0.013617886,41.34613116,0.0,September,Android,Chrome,South America,2.0,Returning,False,No
AJLNt1p0IdmeL3iO,,9.0,358.2583333,3.0,377.4333333,64.0,5738.902193,0.0,0.020187793,12.08836478,0.0,October,Android,Chrome,North America,13.0,,False,Yes
LcxWx3b0WKgIkKPS,0.0,0.0,0.0,0.0,0.0,8.0,64.6,0.05,0.075,0.0,0.0,July,Android,Chrome,Europe,,Returning,False,No
wZRPhxTqqRncr6v8,3.0,0.0,0.0,0.0,0.0,26.0,559.56,0.008,0.008,0.0,0.0,July,Windows,Safari,South America,4.0,Returning,False,No
fLu54ZulFdy3piTF,1.0,2.0,82.6,0.0,0.0,10.0,352.0,0.0,0.007692308,27.19298393,0.0,September,Android,Chrome,North America,2.0,New,True,Yes
ZRhjzBwRHAp2TOYi,0.0,0.0,0.0,0.0,0.0,5.0,53.4,0.12,0.14,0.0,0.0,June,iOS,,Asia-Pacific,13.0,Returning,True,No
A2yjz4cD1RuW2rY5,,2.0,31.2,0.0,0.0,3.0,55.4,0.0,0.05,0.0,0.0,October,Android,Chrome,North America,5.0,New,False,No
OFKWJEWTosHsrt8U,2.0,,,0.0,0.0,9.0,206.6,0.0,0.005555556,0.0,0.0,July,Android,Edge,Asia-Pacific,4.0,New,False,No
myvQqBXedJprDs52,,7.0,199.85,0.0,0.0,39.0,1267.453333,0.004761905,0.020634921,17.92758699,0.0,November,Android,Edge,North America,4.0,,False,No
Nr7dIrGVpvBWMkkT,4.0,,,6.0,387.5,25.0,621.2,0.0,0.009333333,0.0,0.0,July,iOS,Chrome,North America,4.0,Returning,True,No
elSkXIDPvzLHs0Bc,0.0,0.0,0.0,0.0,0.0,15.0,148.9333333,0.0,0.04,0.0,0.0,June,MacOS,Chrome,North America,13.0,Returning,False,No
vhA0mNPyXhYiRjIP,4.0,4.0,64.6,2.0,28.7,16.0,597.6,0.019047619,0.018594104,0.0,0.0,October,iOS,Chrome,North America,5.0,Returning,True,No
U3vyPnMHOkuL8Kjq,3.0,0.0,0.0,0.0,0.0,43.0,654.0666667,0.0,0.029844961,0.0,,July,Android,Chrome,Oceania,3.0,Returning,False,No
KlFZskecpURqHupZ,1.0,2.0,53.4,0.0,0.0,2.0,0.0,0.05,0.1,0.0,0.0,September,Windows,Safari,Middle East,3.0,Returning,False,No
fAPOGoA6dJ8QIrF6,2.0,5.0,59.9,2.0,8.0,84.0,2359.522438,0.016666667,0.028709742,3.478135617,0.0,June,Windows,Safari,South America,3.0,Returning,False,No
V46iDCUI8jnhlZGv,3.0,1.0,23.2,0.0,0.0,4.0,44.8,0.0,0.05,0.0,,June,,Opera,Oceania,4.0,Returning,True,No
kSWHnwxQGibpBzLp,2.0,1.0,0.0,0.0,0.0,23.0,579.3,0.0,0.009090909,0.0,0.0,September,Android,Chrome,Europe,2.0,New,False,No
d0fkjXHvT5fA9JGf,0.0,1.0,46.4,0.0,0.0,13.0,118.2666667,0.0,0.014285714,0.0,0.0,July,Windows,Chrome,North America,4.0,Returning,True,No
zrgRnlXakgxVxYHt,4.0,,,1.0,141.0,20.0,651.7658974,0.0,0.009230769,19.13285864,0.0,November,Android,,South America,2.0,Returning,False,Yes
oop31DNOXTbiUgNI,1.0,9.0,68.4,1.0,6.0,30.0,728.8666667,0.037373737,0.063636364,0.0,0.0,October,,Chrome,Asia-Pacific,20.0,Returning,True,No
dLuN2lMhSrWchcpx,2.0,5.0,265.0433333,1.0,0.0,38.0,1712.776667,0.013333333,0.040833333,0.0,0.0,August,Android,Chrome,Central America,1.0,Returning,False,No
914LqM8ca07YbYtx,3.0,4.0,68.73333333,0.0,0.0,44.0,2498.866667,0.0,0.014444444,11.33062869,0.0,October,Android,Chrome,South America,1.0,Returning,False,Yes
IPeBtqpnspedaMv1,0.0,,,0.0,0.0,56.0,1371.415714,0.002539683,0.011752445,0.0,0.0,October,iOS,Chrome,North America,5.0,Returning,True,No
o4m5TEY47VorhzVY,1.0,0.0,0.0,2.0,38.2,121.0,3362.749679,0.025170765,0.042322417,4.212415755,0.0,July,Windows,Safari,North America,3.0,Returning,False,No
9sDcf1ZHqCVHC0ZN,0.0,2.0,70.6,0.0,0.0,30.0,515.2333333,0.0,0.02,0.0,0.0,August,Windows,Safari,Asia-Pacific,1.0,Returning,False,No
QYAuG2nCGbJDZcpV,3.0,0.0,0.0,0.0,0.0,62.0,2636.513492,0.04781874,0.061364567,0.0,0.0,July,iOS,Chrome,Asia-Pacific,13.0,Returning,True,No
JH3u7D2rSRgg7bz9,1.0,1.0,70.0,0.0,0.0,12.0,1644.233333,0.0,0.015384615,0.0,0.0,August,Windows,Safari,South America,4.0,New,False,No
7hy2M6Qg0vd09Tv3,4.0,8.0,166.7,0.0,0.0,9.0,171.7,0.016666667,0.05,0.0,0.0,November,Android,Chrome,North America,3.0,Returning,False,No
ABZOGfQzobt3fpUx,,0.0,0.0,1.0,322.4,27.0,1747.7,0.007692308,0.025641026,0.0,0.0,October,Android,Edge,Africa,1.0,Returning,False,No
YQy2jWIfADxPZecB,2.0,1.0,54.4,0.0,0.0,6.0,270.9,0.0,0.014285714,0.0,0.0,October,Windows,Safari,Oceania,3.0,New,False,No
9WMsbEgpnbgxHBvY,2.0,5.0,152.1,0.0,0.0,27.0,1474.533333,0.014814815,0.030123457,27.89717093,0.0,October,iOS,Internet Explorer,Middle East,1.0,Returning,True,No
2XNwnmfTwvooXUlx,2.0,0.0,0.0,0.0,0.0,3.0,255.0,0.0,0.066666667,0.0,0.0,June,Android,Chrome,Asia-Pacific,4.0,Returning,False,No
GoBZIZ04oyNbe81L,0.0,0.0,0.0,0.0,0.0,25.0,1131.8,0.024,0.033142857,0.0,0.0,June,Windows,Safari,South America,1.0,Returning,True,No
CmZ7rwhUSLzTEqmC,0.0,2.0,58.4,0.0,0.0,5.0,303.1,0.0,0.033333333,0.0,0.0,October,iOS,Chrome,Asia-Pacific,6.0,Returning,False,Yes
9Z4D3nvwelz0w5K4,3.0,1.0,106.8,0.0,0.0,17.0,327.5380952,0.0,0.00625,0.0,0.0,October,iOS,Chrome,Asia-Pacific,2.0,,False,No
PJwoDrWPHzoR5Mcj,2.0,0.0,0.0,0.0,0.0,39.0,1867.033333,0.0,0.020512821,0.0,0.0,November,Android,Edge,South America,2.0,Returning,False,No
0C1hhI6ypy2SkxMi,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,June,Android,Edge,Asia-Pacific,4.0,New,False,No
uoTQWwRBmZFWYAcZ,2.0,0.0,0.0,0.0,0.0,3.0,50.2,0.0,0.066666667,0.0,0.0,September,Android,Chrome,North America,13.0,Returning,False,No
BOT1Sbk8ZfpplQsJ,1.0,,,0.0,0.0,1.0,16.2,0.0,0.05,0.0,0.0,November,Android,Chrome,Other,2.0,New,False,No
Cv25izl2C3erOyTV,4.0,7.0,275.0844444,0.0,0.0,70.0,806.0266667,0.0,0.002666667,0.0,0.0,October,Android,Firefox,North America,2.0,New,False,No
G2PQbhi7k5HT7xip,3.0,1.0,17.2,0.0,0.0,6.0,243.3,0.0,0.05,22.09581063,0.0,October,Windows,UC Browser,Central America,1.0,Returning,False,No
tYsz7rDe39xzRqbB,1.0,11.0,189.4833333,1.0,303.2,91.0,4864.147143,0.0,0.002380952,0.0,0.0,October,Android,Chrome,North America,2.0,New,True,No
5CBBl8kdjwMO4eKD,1.0,0.0,0.0,,,13.0,374.9,0.0,0.047619048,16.72561819,0.0,August,MacOS,Safari,North America,3.0,Returning,False,Yes
SbP3q3cJHhisn6qT,2.0,4.0,74.5,0.0,0.0,22.0,672.95,0.0,0.027179487,0.0,0.0,September,Android,Chrome,Other,2.0,Returning,False,Yes
wtlD180fpMOrpX9Z,,3.0,33.6,0.0,0.0,4.0,109.5,0.0,0.013333333,0.0,0.0,October,iOS,Chrome,North America,2.0,New,False,No
7CilISivgsVnDZ4M,0.0,0.0,0.0,0.0,0.0,19.0,623.2,,0.044444444,0.0,0.0,July,Android,Firefox,South America,1.0,Returning,True,No
2UgCSF1jkuNhfM2G,0.0,4.0,304.6,0.0,0.0,7.0,137.6,0.0,0.0375,0.0,0.0,August,iOS,Chrome,North America,5.0,New,False,No
rsLEbaZCQrRLR2Sk,1.0,0.0,0.0,0.0,0.0,36.0,1083.75163,0.006666667,0.011684359,0.0,0.0,June,Windows,Safari,Asia-Pacific,2.0,Returning,False,No
VuoaZiNEjnCydI8g,,1.0,5.5,0.0,0.0,103.0,1955.168685,0.015359477,0.037057104,0.0,0.0,June,Android,,Other,13.0,Returning,True,No
aQ0sNPR8gFVjf8Ge,2.0,0.0,0.0,0.0,0.0,103.0,3357.053333,0.015533981,0.043527508,0.0,0.0,September,Android,Chrome,South America,1.0,Returning,False,No
sXzMsO4q3SaAuIvd,1.0,0.0,0.0,0.0,0.0,62.0,1200.354444,0.003225806,0.023655914,0.0,0.0,November,Android,Chrome,South America,1.0,Returning,False,No
79kVUes4cfqi5L31,2.0,0.0,0.0,0.0,0.0,,,0.002702703,0.00954955,0.0,0.0,June,Android,Chrome,Europe,4.0,Returning,False,No
rCzLwmKuDWRKtYkm,0.0,0.0,0.0,,,27.0,4622.0,0.027160494,0.090123457,0.0,0.0,October,Android,Firefox,Middle East,1.0,,False,No
Mil00ErnioqVmJAG,4.0,2.0,22.2,0.0,0.0,18.0,470.8966667,0.0,0.005,0.0,0.0,November,Android,Chrome,Europe,4.0,New,False,No
E9bTi6WekhHtrSXF,1.0,0.0,0.0,0.0,0.0,50.0,1085.891081,0.025952381,0.041398682,0.0,0.0,October,Windows,Safari,North America,4.0,Returning,False,No
D86nYa8vRz3liFaT,2.0,3.0,102.8,0.0,0.0,25.0,1109.233333,0.0,0.001666667,61.30486592,0.0,August,Android,Chrome,Middle East,5.0,New,False,Yes
z5NeVvwjC2hXIhWf,0.0,4.0,353.4,2.0,0.0,11.0,587.2,0.013333333,0.04,0.0,0.0,July,Android,Firefox,Europe,3.0,Returning,True,No
eUbumaP7arI8naG2,4.0,5.0,151.3333333,0.0,0.0,11.0,283.3333333,0.033333333,0.058333333,13.91046998,0.0,November,Android,Chrome,Middle East,20.0,Returning,False,Yes
JIN7eRV2ZbqJqpBr,,2.0,36.2,3.0,52.0,4.0,48.0,0.057142857,0.057142857,0.0,0.0,July,Windows,Safari,,4.0,Returning,True,No
kDUyHmgQBagEh8vB,4.0,10.0,208.5133333,0.0,0.0,17.0,369.1,0.0,0.004,0.0,0.0,September,iOS,Chrome,North America,6.0,New,False,No
oMTDYFtkjmmzNdEg,3.0,0.0,0.0,0.0,0.0,26.0,436.8,0.074074074,0.088888889,0.0,0.0,July,Android,Chrome,North America,3.0,Returning,False,No
qK0JdkNRcUqVT3W0,3.0,4.0,175.8666667,0.0,0.0,2.0,5.0,0.0,0.04,0.0,0.0,October,Windows,Safari,Asia-Pacific,2.0,New,False,No
ntLizmDig3omn0lw,3.0,5.0,30.0,1.0,4.0,107.0,4376.902655,0.007272727,0.021707552,0.0,0.0,October,Android,Chrome,Europe,4.0,Returning,False,No
ZINfu8wbUx5ZDvP3,1.0,1.0,26.2,0.0,0.0,32.0,1427.676667,0.0,0.021875,19.9656361,0.0,September,Android,Edge,Asia-Pacific,,Returning,False,Yes
qU79tDmwnm405uBX,0.0,0.0,0.0,0.0,0.0,16.0,511.2,0.0125,0.01875,0.0,0.0,July,Android,Chrome,Asia-Pacific,3.0,Returning,False,No
0Y1qTXeK7B33HLZE,2.0,6.0,1672.033333,0.0,0.0,28.0,518.3966667,0.006060606,0.013333333,0.0,0.0,October,Android,Chrome,Asia-Pacific,2.0,,True,No
yQ0LGuOHqWoL3Uj9,2.0,5.0,187.1,0.0,0.0,101.0,7220.776667,0.001960784,0.013366013,3.998184141,,November,Android,Chrome,Oceania,3.0,Returning,False,Yes
QXT1RIb8CYrt7eQs,3.0,8.0,133.35,2.0,383.8,14.0,552.48,0.005263158,0.016140351,20.33155364,,August,Windows,Safari,North America,6.0,Returning,False,No
Un9ubKdOxWZla1Mx,3.0,9.0,570.2666667,0.0,0.0,11.0,259.5533333,0.011111111,0.05,6.80128988,0.0,October,iOS,Chrome,Asia-Pacific,2.0,Returning,False,No
dPVkplTsfGmpO4AW,0.0,15.0,238.6838095,0.0,0.0,33.0,799.1049417,0.004347826,0.017574237,19.03293603,0.0,September,iOS,Chrome,Asia-Pacific,2.0,Returning,True,No
srmnktxZ64lzDTf6,3.0,6.0,144.8333333,0.0,0.0,23.0,1007.233333,0.0,0.027586207,19.57059225,0.0,October,Android,Chrome,,2.0,Returning,False,No
rCBTAlNDKpiss9cF,4.0,2.0,40.8,0.0,0.0,45.0,1668.125238,0.004444444,0.024107744,47.57360345,0.0,September,Windows,Safari,,2.0,Returning,False,No
IOJMnyo3WPu9iHMZ,1.0,0.0,0.0,,,7.0,189.2,0.0,0.014285714,78.56959864,0.0,September,iOS,Chrome,Asia-Pacific,2.0,Returning,False,Yes
cvY4OlCNDVq83cW3,,9.0,122.2,0.0,0.0,51.0,2303.96,0.019496855,0.036855346,0.0,0.0,August,Android,Edge,South America,2.0,Returning,False,No
